group_id,rank,candidate_count,rr,split,size_class,weak_signal_score,weight,top1,top3,top5,top10,baseline_rank,rank_gain_vs_baseline
synth::刮刮卡製作 1:80刮:2:1::003::r30::m000::t014,1,24,1.0,train,8x10,0.1684820158079237,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r30::m000::t016,1,24,1.0,train,8x10,0.1758037509555594,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r30::m000::t018,2,24,0.5,train,8x10,0.1758037509555594,0.15,0,1,1,1,2,0
synth::刮刮卡製作 1:80刮:2:1::003::r30::m000::t020,1,24,1.0,train,8x10,0.1684820158079237,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r30::m000::t034,1,24,1.0,train,8x10,0.1684820158079237,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r30::m000::t035,4,24,0.25,train,8x10,0.15356322526114932,0.15,0,0,1,1,3,-1
synth::刮刮卡製作 1:80刮:2:1::003::r30::m000::t039,10,24,0.1,train,8x10,0.1684820158079237,0.15,0,0,0,1,4,-6
synth::刮刮卡製作 1:80刮:2:1::003::r30::m000::t041,1,24,1.0,train,8x10,0.21440201061747866,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r30::m000::t045,1,24,1.0,train,8x10,0.15356322526114932,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r30::m000::t047,1,24,1.0,train,8x10,0.2366425363118888,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r30::m000::t053,1,24,1.0,train,8x10,0.1684820158079237,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r30::m000::t060,1,24,1.0,train,8x10,0.1684820158079237,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r30::m000::t061,1,24,1.0,train,8x10,0.21440201061747866,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r30::m000::t063,1,24,1.0,train,8x10,0.1684820158079237,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r30::m000::t069,1,24,1.0,train,8x10,0.1684820158079237,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r30::m000::t070,9,24,0.1111111111111111,train,8x10,0.1684820158079237,0.15,0,0,0,1,3,-6
synth::刮刮卡製作 1:80刮:2:1::003::r30::m000::t072,1,24,1.0,train,8x10,0.23424452838117008,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r30::m000::t073,1,24,1.0,train,8x10,0.1684820158079237,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r30::m000::t074,1,24,1.0,train,8x10,0.1684820158079237,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r30::m000::t079,1,24,1.0,train,8x10,0.1684820158079237,0.15,1,1,1,1,2,1
synth::刮刮卡製作 1:80刮:2:1::003::r30::m000::t080,1,24,1.0,train,8x10,0.1684820158079237,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t001,1,40,1.0,train,8x10,0.3635308173843566,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t004,1,40,1.0,train,8x10,0.39118830443555574,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t005,1,40,1.0,train,8x10,0.3721012771489622,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t006,1,40,1.0,train,8x10,0.3578914909306613,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t007,1,40,1.0,train,8x10,0.377740603602658,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t010,1,40,1.0,train,8x10,0.3761595620316488,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t013,1,40,1.0,train,8x10,0.329235067541733,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t015,1,40,1.0,train,8x10,0.3721012771489622,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t016,1,40,1.0,train,8x10,0.3578914909306613,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t017,1,40,1.0,train,8x10,0.377740603602658,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t022,2,40,0.5,train,8x10,0.35544851373416353,0.15,0,1,1,1,2,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t023,1,40,1.0,train,8x10,0.329235067541733,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t024,1,40,1.0,train,8x10,0.39118830443555574,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t025,1,40,1.0,train,8x10,0.3721012771489622,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t028,1,40,1.0,train,8x10,0.3664369449169588,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t029,1,40,1.0,train,8x10,0.46935890503523653,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t030,2,40,0.5,train,8x10,0.3635308173843566,0.15,0,1,1,1,1,-1
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t032,1,40,1.0,train,8x10,0.35544851373416353,0.15,1,1,1,1,2,1
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t035,1,40,1.0,train,8x10,0.3721012771489622,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t036,1,40,1.0,train,8x10,0.3578914909306613,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t037,1,40,1.0,train,8x10,0.377740603602658,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t039,12,40,0.08333333333333333,train,8x10,0.46935890503523653,0.15,0,0,0,0,3,-9
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t040,16,40,0.0625,train,8x10,0.3635308173843566,0.15,0,0,0,0,1,-15
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t041,1,40,1.0,train,8x10,0.3635308173843566,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t043,1,40,1.0,train,8x10,0.329235067541733,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t047,1,40,1.0,train,8x10,0.3714534814405883,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t049,14,40,0.07142857142857142,train,8x10,0.4648231498782224,0.15,0,0,0,0,6,-8
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t052,4,40,0.25,train,8x10,0.35544851373416353,0.15,0,0,1,1,6,2
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t053,1,40,1.0,train,8x10,0.329235067541733,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t057,4,40,0.25,train,8x10,0.377740603602658,0.15,0,0,1,1,2,-2
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t058,1,40,1.0,train,8x10,0.3664369449169588,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t059,1,40,1.0,train,8x10,0.46935890503523653,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t060,1,40,1.0,train,8x10,0.3635308173843566,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t061,1,40,1.0,train,8x10,0.3635308173843566,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t064,1,40,1.0,train,8x10,0.38490118227348613,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t066,15,40,0.06666666666666667,train,8x10,0.3563091695491616,0.15,0,0,0,0,1,-14
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t068,1,40,1.0,train,8x10,0.3664369449169588,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t071,1,40,1.0,train,8x10,0.3635308173843566,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t072,1,40,1.0,train,8x10,0.35544851373416353,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::003::r50::m000::t075,1,40,1.0,train,8x10,0.3721012771489622,0.15,1,1,1,1,1,0
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t005,16,24,0.0625,valid,8x10,0.2974073255082853,0.15,0,0,0,0,14,-2
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t009,11,24,0.09090909090909091,valid,8x10,0.26622537046597033,0.15,0,0,0,0,5,-6
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t011,14,24,0.07142857142857142,valid,8x10,0.26365472892226527,0.15,0,0,0,0,18,4
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t014,18,24,0.05555555555555555,valid,8x10,0.2869022495915452,0.15,0,0,0,0,19,1
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t016,19,24,0.05263157894736842,valid,8x10,0.28481076966141217,0.15,0,0,0,0,15,-4
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t019,24,24,0.041666666666666664,valid,8x10,0.2599763603231714,0.15,0,0,0,0,22,-2
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t025,5,24,0.2,valid,8x10,0.30079745485286025,0.15,0,0,1,1,15,10
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t031,7,24,0.14285714285714285,valid,8x10,0.26365472892226527,0.15,0,0,0,1,21,14
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t032,14,24,0.07142857142857142,valid,8x10,0.27616861892219935,0.15,0,0,0,0,9,-5
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t033,4,24,0.25,valid,8x10,0.37830830158197437,0.15,0,0,1,1,1,-3
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t038,2,24,0.5,valid,8x10,0.37830830158197437,0.15,0,1,1,1,2,0
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t040,1,24,1.0,valid,8x10,0.2599763603231714,0.15,1,1,1,1,7,6
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t041,20,24,0.05,valid,8x10,0.26365472892226527,0.15,0,0,0,0,15,-5
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t042,3,24,0.3333333333333333,valid,8x10,0.27616861892219935,0.15,0,1,1,1,3,0
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t045,20,24,0.05,valid,8x10,0.30079745485286025,0.15,0,0,0,0,9,-11
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t046,7,24,0.14285714285714285,valid,8x10,0.28481076966141217,0.15,0,0,0,1,12,5
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t047,11,24,0.09090909090909091,valid,8x10,0.37830830158197437,0.15,0,0,0,0,17,6
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t057,21,24,0.047619047619047616,valid,8x10,0.37830830158197437,0.15,0,0,0,0,16,-5
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t068,9,24,0.1111111111111111,valid,8x10,0.37830830158197437,0.15,0,0,0,1,22,13
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t072,22,24,0.045454545454545456,valid,8x10,0.27301187010234695,0.15,0,0,0,0,23,1
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t073,7,24,0.14285714285714285,valid,8x10,0.37830830158197437,0.15,0,0,0,1,11,4
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t075,15,24,0.06666666666666667,valid,8x10,0.30079745485286025,0.15,0,0,0,0,4,-11
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t076,10,24,0.1,valid,8x10,0.28481076966141217,0.15,0,0,0,1,8,-2
synth::刮刮卡製作 1:80刮:2:1::000::r30::m000::t080,24,24,0.041666666666666664,valid,8x10,0.2593387712622287,0.15,0,0,0,0,21,-3
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t001,2,40,0.5,valid,8x10,0.11584325478658397,0.15,0,1,1,1,40,38
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t002,16,40,0.0625,valid,8x10,0.13962155583888974,0.15,0,0,0,0,25,9
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t003,23,40,0.043478260869565216,valid,8x10,0.4041136665720957,0.15,0,0,0,0,12,-11
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t004,6,40,0.16666666666666666,valid,8x10,0.0364125610442431,0.15,0,0,0,1,37,31
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t005,17,40,0.058823529411764705,valid,8x10,0.1348609866847772,0.15,0,0,0,0,15,-2
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t007,37,40,0.02702702702702703,valid,8x10,0.16353812905086001,0.15,0,0,0,0,12,-25
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t010,29,40,0.034482758620689655,valid,8x10,0.10846708880742922,0.15,0,0,0,0,8,-21
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t013,27,40,0.037037037037037035,valid,8x10,0.4041136665720957,0.15,0,0,0,0,26,-1
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t014,4,40,0.25,valid,8x10,0.0364125610442431,0.15,0,0,1,1,1,-3
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t020,6,40,0.16666666666666666,valid,8x10,0.10846708880742922,0.15,0,0,0,1,27,21
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t021,9,40,0.1111111111111111,valid,8x10,0.11584325478658397,0.15,0,0,0,1,7,-2
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t024,4,40,0.25,valid,8x10,0.042405860562028386,0.15,0,0,1,1,35,31
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t026,6,40,0.16666666666666666,valid,8x10,0.0927489131781977,0.15,0,0,0,1,4,-2
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t027,34,40,0.029411764705882353,valid,8x10,0.1480969746835752,0.15,0,0,0,0,24,-10
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t030,21,40,0.047619047619047616,valid,8x10,0.10846708880742922,0.15,0,0,0,0,26,5
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t032,8,40,0.125,valid,8x10,0.13962155583888974,0.15,0,0,0,1,2,-6
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t038,32,40,0.03125,valid,8x10,0.3590054802220548,0.15,0,0,0,0,10,-22
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t039,30,40,0.03333333333333333,valid,8x10,0.0843978115885603,0.15,0,0,0,0,36,6
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t041,37,40,0.02702702702702703,valid,8x10,0.11584325478658397,0.15,0,0,0,0,21,-16
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t043,16,40,0.0625,valid,8x10,0.4041136665720957,0.15,0,0,0,0,33,17
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t047,12,40,0.08333333333333333,valid,8x10,0.1480969746835752,0.15,0,0,0,0,20,8
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t048,6,40,0.16666666666666666,valid,8x10,0.3590054802220548,0.15,0,0,0,1,2,-4
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t049,1,40,1.0,valid,8x10,0.0843978115885603,0.15,1,1,1,1,36,35
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t053,4,40,0.25,valid,8x10,0.4041136665720957,0.15,0,0,1,1,22,18
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t054,12,40,0.08333333333333333,valid,8x10,0.0364125610442431,0.15,0,0,0,0,32,20
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t056,17,40,0.058823529411764705,valid,8x10,0.09381342853362146,0.15,0,0,0,0,33,16
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t059,11,40,0.09090909090909091,valid,8x10,0.0843978115885603,0.15,0,0,0,0,12,1
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t061,26,40,0.038461538461538464,valid,8x10,0.11500824293664114,0.15,0,0,0,0,5,-21
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t063,26,40,0.038461538461538464,valid,8x10,0.39847537601934735,0.15,0,0,0,0,30,4
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t065,39,40,0.02564102564102564,valid,8x10,0.12813602281290593,0.15,0,0,0,0,38,-1
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t066,33,40,0.030303030303030304,valid,8x10,0.09381342853362146,0.15,0,0,0,0,36,3
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t069,40,40,0.025,valid,8x10,0.0843978115885603,0.15,0,0,0,0,35,-5
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t070,14,40,0.07142857142857142,valid,8x10,0.10846708880742922,0.15,0,0,0,0,5,-9
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t071,17,40,0.058823529411764705,valid,8x10,0.11584325478658397,0.15,0,0,0,0,21,4
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t072,39,40,0.02564102564102564,valid,8x10,0.13962155583888974,0.15,0,0,0,0,40,1
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t073,7,40,0.14285714285714285,valid,8x10,0.39847537601934735,0.15,0,0,0,1,28,21
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t075,39,40,0.02564102564102564,valid,8x10,0.12813602281290593,0.15,0,0,0,0,12,-27
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t076,28,40,0.03571428571428571,valid,8x10,0.09381342853362146,0.15,0,0,0,0,14,-14
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t078,1,40,1.0,valid,8x10,0.3590054802220548,0.15,1,1,1,1,2,1
synth::刮刮卡製作 1:80刮:2:1::000::r50::m000::t080,31,40,0.03225806451612903,valid,8x10,0.10846708880742922,0.15,0,0,0,0,22,-9
刮刮卡製作 1:80刮:2:1::r30::m000::t001,22,24,0.045454545454545456,holdout,8x10,0.23072898405057327,0.15,0,0,0,0,21,-1
刮刮卡製作 1:80刮:2:1::r30::m000::t002,10,24,0.1,holdout,8x10,0.2720447894239085,0.15,0,0,0,1,16,6
刮刮卡製作 1:80刮:2:1::r30::m000::t004,11,24,0.09090909090909091,holdout,8x10,0.3437760057260671,0.15,0,0,0,0,3,-8
刮刮卡製作 1:80刮:2:1::r30::m000::t007,18,24,0.05555555555555555,holdout,8x10,0.22400406541109497,0.15,0,0,0,0,10,-8
刮刮卡製作 1:80刮:2:1::r30::m000::t008,4,24,0.25,holdout,8x10,0.25565897251033526,0.15,0,0,1,1,4,0
刮刮卡製作 1:80刮:2:1::r30::m000::t017,22,24,0.045454545454545456,holdout,8x10,0.22326999340998457,0.15,0,0,0,0,22,0
刮刮卡製作 1:80刮:2:1::r30::m000::t022,7,24,0.14285714285714285,holdout,8x10,0.2720447894239085,0.15,0,0,0,1,11,4
刮刮卡製作 1:80刮:2:1::r30::m000::t024,17,24,0.058823529411764705,holdout,8x10,0.3437760057260671,0.15,0,0,0,0,13,-4
刮刮卡製作 1:80刮:2:1::r30::m000::t028,16,24,0.0625,holdout,8x10,0.25565897251033526,0.15,0,0,0,0,19,3
刮刮卡製作 1:80刮:2:1::r30::m000::t039,6,24,0.16666666666666666,holdout,8x10,0.24644870727191992,0.15,0,0,0,1,4,-2
刮刮卡製作 1:80刮:2:1::r30::m000::t040,6,24,0.16666666666666666,holdout,8x10,0.2720447894239085,0.15,0,0,0,1,8,2
刮刮卡製作 1:80刮:2:1::r30::m000::t042,1,24,1.0,holdout,8x10,0.2720447894239085,0.15,1,1,1,1,1,0
刮刮卡製作 1:80刮:2:1::r30::m000::t047,8,24,0.125,holdout,8x10,0.22400406541109497,0.15,0,0,0,1,12,4
刮刮卡製作 1:80刮:2:1::r30::m000::t048,1,24,1.0,holdout,8x10,0.25565897251033526,0.15,1,1,1,1,7,6
刮刮卡製作 1:80刮:2:1::r30::m000::t050,12,24,0.08333333333333333,holdout,8x10,0.2720447894239085,0.15,0,0,0,0,12,0
刮刮卡製作 1:80刮:2:1::r30::m000::t053,14,24,0.07142857142857142,holdout,8x10,0.24203252357352445,0.15,0,0,0,0,19,5
刮刮卡製作 1:80刮:2:1::r30::m000::t056,1,24,1.0,holdout,8x10,0.23072898405057327,0.15,1,1,1,1,1,0
刮刮卡製作 1:80刮:2:1::r30::m000::t065,2,24,0.5,holdout,8x10,0.2754704507063439,0.15,0,1,1,1,21,19
刮刮卡製作 1:80刮:2:1::r30::m000::t070,24,24,0.041666666666666664,holdout,8x10,0.268574032994227,0.15,0,0,0,0,24,0
刮刮卡製作 1:80刮:2:1::r30::m000::t071,8,24,0.125,holdout,8x10,0.23072898405057327,0.15,0,0,0,1,1,-7
刮刮卡製作 1:80刮:2:1::r30::m000::t072,6,24,0.16666666666666666,holdout,8x10,0.2720447894239085,0.15,0,0,0,1,13,7
刮刮卡製作 1:80刮:2:1::r30::m000::t073,17,24,0.058823529411764705,holdout,8x10,0.24977847899403616,0.15,0,0,0,0,8,-9
刮刮卡製作 1:80刮:2:1::r30::m000::t076,1,24,1.0,holdout,8x10,0.2275235019372397,0.15,1,1,1,1,1,0
刮刮卡製作 1:80刮:2:1::r30::m000::t080,10,24,0.1,holdout,8x10,0.2720447894239085,0.15,0,0,0,1,8,-2
刮刮卡製作 1:80刮:2:1::r50::m000::t012,30,40,0.03333333333333333,holdout,8x10,0.2828396528054018,0.15,0,0,0,0,12,-18
刮刮卡製作 1:80刮:2:1::r50::m000::t016,9,40,0.1111111111111111,holdout,8x10,0.32318873671878795,0.15,0,0,0,1,12,3
刮刮卡製作 1:80刮:2:1::r50::m000::t018,16,40,0.0625,holdout,8x10,0.3673417863931636,0.15,0,0,0,0,34,18
刮刮卡製作 1:80刮:2:1::r50::m000::t019,10,40,0.1,holdout,8x10,0.39870279460608504,0.15,0,0,0,1,17,7
刮刮卡製作 1:80刮:2:1::r50::m000::t021,34,40,0.029411764705882353,holdout,8x10,0.30956207639638067,0.15,0,0,0,0,35,1
刮刮卡製作 1:80刮:2:1::r50::m000::t022,2,40,0.5,holdout,8x10,0.2992482012253792,0.15,0,1,1,1,2,0
刮刮卡製作 1:80刮:2:1::r50::m000::t024,35,40,0.02857142857142857,holdout,8x10,0.4248231532956383,0.15,0,0,0,0,12,-23
刮刮卡製作 1:80刮:2:1::r50::m000::t027,23,40,0.043478260869565216,holdout,8x10,0.5674121536128514,0.15,0,0,0,0,18,-5
刮刮卡製作 1:80刮:2:1::r50::m000::t028,27,40,0.037037037037037035,holdout,8x10,0.3673417863931636,0.15,0,0,0,0,35,8
刮刮卡製作 1:80刮:2:1::r50::m000::t032,32,40,0.03125,holdout,8x10,0.2828396528054018,0.15,0,0,0,0,39,7
刮刮卡製作 1:80刮:2:1::r50::m000::t034,8,40,0.125,holdout,8x10,0.4091701826811145,0.15,0,0,0,1,7,-1
刮刮卡製作 1:80刮:2:1::r50::m000::t035,36,40,0.027777777777777776,holdout,8x10,0.3517746921502058,0.15,0,0,0,0,2,-34
刮刮卡製作 1:80刮:2:1::r50::m000::t038,33,40,0.030303030303030304,holdout,8x10,0.3673417863931636,0.15,0,0,0,0,30,-3
刮刮卡製作 1:80刮:2:1::r50::m000::t039,31,40,0.03225806451612903,holdout,8x10,0.39586292409445967,0.15,0,0,0,0,11,-20
刮刮卡製作 1:80刮:2:1::r50::m000::t041,28,40,0.03571428571428571,holdout,8x10,0.30373572578868324,0.15,0,0,0,0,17,-11
刮刮卡製作 1:80刮:2:1::r50::m000::t044,27,40,0.037037037037037035,holdout,8x10,0.4091701826811145,0.15,0,0,0,0,1,-26
刮刮卡製作 1:80刮:2:1::r50::m000::t045,3,40,0.3333333333333333,holdout,8x10,0.3517746921502058,0.15,0,1,1,1,36,33
刮刮卡製作 1:80刮:2:1::r50::m000::t046,10,40,0.1,holdout,8x10,0.32318873671878795,0.15,0,0,0,1,7,-3
刮刮卡製作 1:80刮:2:1::r50::m000::t049,7,40,0.14285714285714285,holdout,8x10,0.39870279460608504,0.15,0,0,0,1,27,20
刮刮卡製作 1:80刮:2:1::r50::m000::t050,21,40,0.047619047619047616,holdout,8x10,0.3026078245437804,0.15,0,0,0,0,22,1
刮刮卡製作 1:80刮:2:1::r50::m000::t051,18,40,0.05555555555555555,holdout,8x10,0.30956207639638067,0.15,0,0,0,0,23,5
刮刮卡製作 1:80刮:2:1::r50::m000::t053,13,40,0.07692307692307693,holdout,8x10,0.5876800031193735,0.15,0,0,0,0,29,16
刮刮卡製作 1:80刮:2:1::r50::m000::t054,1,40,1.0,holdout,8x10,0.4091701826811145,0.15,1,1,1,1,39,38
刮刮卡製作 1:80刮:2:1::r50::m000::t055,30,40,0.03333333333333333,holdout,8x10,0.3517746921502058,0.15,0,0,0,0,34,4
刮刮卡製作 1:80刮:2:1::r50::m000::t056,25,40,0.04,holdout,8x10,0.32318873671878795,0.15,0,0,0,0,10,-15
刮刮卡製作 1:80刮:2:1::r50::m000::t057,22,40,0.045454545454545456,holdout,8x10,0.5674121536128514,0.15,0,0,0,0,11,-11
刮刮卡製作 1:80刮:2:1::r50::m000::t058,21,40,0.047619047619047616,holdout,8x10,0.3673417863931636,0.15,0,0,0,0,32,11
刮刮卡製作 1:80刮:2:1::r50::m000::t059,15,40,0.06666666666666667,holdout,8x10,0.39870279460608504,0.15,0,0,0,0,19,4
刮刮卡製作 1:80刮:2:1::r50::m000::t060,38,40,0.02631578947368421,holdout,8x10,0.3026078245437804,0.15,0,0,0,0,24,-14
刮刮卡製作 1:80刮:2:1::r50::m000::t064,27,40,0.037037037037037035,holdout,8x10,0.4091701826811145,0.15,0,0,0,0,30,3
刮刮卡製作 1:80刮:2:1::r50::m000::t065,17,40,0.058823529411764705,holdout,8x10,0.3517746921502058,0.15,0,0,0,0,40,23
刮刮卡製作 1:80刮:2:1::r50::m000::t066,34,40,0.029411764705882353,holdout,8x10,0.32318873671878795,0.15,0,0,0,0,33,-1
刮刮卡製作 1:80刮:2:1::r50::m000::t067,1,40,1.0,holdout,8x10,0.5674121536128514,0.15,1,1,1,1,3,2
刮刮卡製作 1:80刮:2:1::r50::m000::t068,23,40,0.043478260869565216,holdout,8x10,0.3673417863931636,0.15,0,0,0,0,36,13
刮刮卡製作 1:80刮:2:1::r50::m000::t069,1,40,1.0,holdout,8x10,0.39870279460608504,0.15,1,1,1,1,1,0
刮刮卡製作 1:80刮:2:1::r50::m000::t073,29,40,0.034482758620689655,holdout,8x10,0.5876800031193735,0.15,0,0,0,0,18,-11
刮刮卡製作 1:80刮:2:1::r50::m000::t074,31,40,0.03225806451612903,holdout,8x10,0.4091701826811145,0.15,0,0,0,0,7,-24
刮刮卡製作 1:80刮:2:1::r50::m000::t075,2,40,0.5,holdout,8x10,0.3517746921502058,0.15,0,1,1,1,24,22
刮刮卡製作 1:80刮:2:1::r50::m000::t079,34,40,0.029411764705882353,holdout,8x10,0.39870279460608504,0.15,0,0,0,0,29,-5
